title,release_year,score,popularity,genre2
Ginga Eiyuu Densetsu Gaiden (1999),1999-12-24,7.89,3845,Space
Douluo Dalu,2018-01-20,7.89,4566,Action
Douluo Dalu,2018-01-20,7.89,4566,Adventure
Douluo Dalu,2018-01-20,7.89,4566,Fantasy
Douluo Dalu,2018-01-20,7.89,4566,Historical
Douluo Dalu,2018-01-20,7.89,4566,Martial Arts
Douluo Dalu,2018-01-20,7.89,4566,Romance
Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,2009-07-24,7.89,2372,Action
Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,2009-07-24,7.89,2372,Military
Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,2009-07-24,7.89,2372,Super Power
Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,2009-07-24,7.89,2372,Mecha
Yuru Yuri♪♪,2012-07-03,7.9,859,Slice of Life
Yuru Yuri♪♪,2012-07-03,7.9,859,Comedy
Yuru Yuri♪♪,2012-07-03,7.9,859,School
Yuru Yuri♪♪,2012-07-03,7.9,859,Shoujo Ai
Sword Art Online: Alicization - War of Underworld,2019-10-13,7.9,568,Action
Sword Art Online: Alicization - War of Underworld,2019-10-13,7.9,568,Game
Sword Art Online: Alicization - War of Underworld,2019-10-13,7.9,568,Adventure
Sword Art Online: Alicization - War of Underworld,2019-10-13,7.9,568,Romance
Sword Art Online: Alicization - War of Underworld,2019-10-13,7.9,568,Fantasy
Saint☆Oniisan (Movie),2013-05-10,7.9,1753,Comedy
Saint☆Oniisan (Movie),2013-05-10,7.9,1753,Seinen
Saint☆Oniisan (Movie),2013-05-10,7.9,1753,Slice of Life
Mobile Suit Gundam 0080: War in the Pocket,1989-03-25,7.9,2298,Military
Mobile Suit Gundam 0080: War in the Pocket,1989-03-25,7.9,2298,Sci-Fi
Mobile Suit Gundam 0080: War in the Pocket,1989-03-25,7.9,2298,Space
Mobile Suit Gundam 0080: War in the Pocket,1989-03-25,7.9,2298,Drama
Mobile Suit Gundam 0080: War in the Pocket,1989-03-25,7.9,2298,Mecha
Mahoujin Guruguru (2017),2017-07-11,7.9,2880,Adventure
Mahoujin Guruguru (2017),2017-07-11,7.9,2880,Fantasy
Mahoujin Guruguru (2017),2017-07-11,7.9,2880,Magic
Mahoujin Guruguru (2017),2017-07-11,7.9,2880,Comedy
Mahoujin Guruguru (2017),2017-07-11,7.9,2880,Shounen
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),2007-12-29,7.9,670,Action
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),2007-12-29,7.9,670,Mystery
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),2007-12-29,7.9,670,Supernatural
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),2007-12-29,7.9,670,Romance
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),2007-12-29,7.9,670,Thriller
Jungle wa Itsumo Hare nochi Guu,2001-04-03,7.9,2696,Slice of Life
Jungle wa Itsumo Hare nochi Guu,2001-04-03,7.9,2696,Comedy
Jungle wa Itsumo Hare nochi Guu,2001-04-03,7.9,2696,School
Jormungand,2012-04-11,7.9,464,Action
Jormungand,2012-04-11,7.9,464,Adventure
Jormungand,2012-04-11,7.9,464,Seinen
Higashi no Eden,2009-04-10,7.89,214,Action
Higashi no Eden,2009-04-10,7.89,214,Sci-Fi
Higashi no Eden,2009-04-10,7.89,214,Mystery
Higashi no Eden,2009-04-10,7.89,214,Drama
Higashi no Eden,2009-04-10,7.89,214,Romance
Higashi no Eden,2009-04-10,7.89,214,Thriller
Hello World,2019-09-20,7.9,3089,Sci-Fi
Gochuumon wa Usagi Desu ka??,2015-10-10,7.9,1357,Slice of Life
Gochuumon wa Usagi Desu ka??,2015-10-10,7.9,1357,Comedy
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1992-07-23,7.9,3310,Action
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1992-07-23,7.9,3310,Sci-Fi
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1992-07-23,7.9,3310,Super Power
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1992-07-23,7.9,3310,Drama
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1992-07-23,7.9,3310,Mecha
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1992-07-23,7.9,3310,Shounen
Detective Conan Movie 12: Full Score of Fear,2008-04-19,7.9,2557,Adventure
Detective Conan Movie 12: Full Score of Fear,2008-04-19,7.9,2557,Police
Detective Conan Movie 12: Full Score of Fear,2008-04-19,7.9,2557,Comedy
Detective Conan Movie 12: Full Score of Fear,2008-04-19,7.9,2557,Mystery
Detective Conan Movie 12: Full Score of Fear,2008-04-19,7.9,2557,Shounen
Detective Conan Movie 09: Strategy Above the Depths,2005-04-09,7.9,2476,Adventure
Detective Conan Movie 09: Strategy Above the Depths,2005-04-09,7.9,2476,Mystery
Detective Conan Movie 09: Strategy Above the Depths,2005-04-09,7.9,2476,Comedy
Detective Conan Movie 09: Strategy Above the Depths,2005-04-09,7.9,2476,Police
Detective Conan Movie 09: Strategy Above the Depths,2005-04-09,7.9,2476,Shounen
City Hunter 3,1989-10-15,7.9,4061,Action
City Hunter 3,1989-10-15,7.9,4061,Comedy
City Hunter 3,1989-10-15,7.9,4061,Mystery
City Hunter 3,1989-10-15,7.9,4061,Shounen
Break Blade 4: Sanka no Chi,2010-10-30,7.9,1882,Action
Break Blade 4: Sanka no Chi,2010-10-30,7.9,1882,Fantasy
Break Blade 4: Sanka no Chi,2010-10-30,7.9,1882,Mecha
Break Blade 4: Sanka no Chi,2010-10-30,7.9,1882,Military
Break Blade 4: Sanka no Chi,2010-10-30,7.9,1882,Shounen
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),2017-07-12,7.91,279,Slice of Life
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),2017-07-12,7.91,279,Psychological
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),2017-07-12,7.91,279,Drama
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),2017-07-12,7.91,279,School
Wotaku ni Koi wa Muzukashii: Youth,2019-03-29,7.91,2026,Slice of Life
Wotaku ni Koi wa Muzukashii: Youth,2019-03-29,7.91,2026,Comedy
Wotaku ni Koi wa Muzukashii: Youth,2019-03-29,7.91,2026,Romance
The Everlasting Guilty Crown,2012-03-07,7.91,2979,Music
Tasogare Otome x Amnesia,2012-04-09,7.91,366,Horror
Tasogare Otome x Amnesia,2012-04-09,7.91,366,Mystery
Tasogare Otome x Amnesia,2012-04-09,7.91,366,Romance
Tasogare Otome x Amnesia,2012-04-09,7.91,366,School
Tasogare Otome x Amnesia,2012-04-09,7.91,366,Shounen
Tasogare Otome x Amnesia,2012-04-09,7.91,366,Supernatural
Saint Seiya,1986-10-11,7.91,939,Adventure
Saint Seiya,1986-10-11,7.91,939,Fantasy
Saint Seiya,1986-10-11,7.91,939,Sci-Fi
Saint Seiya,1986-10-11,7.91,939,Shounen
Overlord II,2018-01-09,7.91,172,Action
Overlord II,2018-01-09,7.91,172,Game
Overlord II,2018-01-09,7.91,172,Adventure
Overlord II,2018-01-09,7.91,172,Supernatural
Overlord II,2018-01-09,7.91,172,Magic
Overlord II,2018-01-09,7.91,172,Fantasy
Neko no Ongaeshi,2002-07-20,7.91,774,Adventure
Neko no Ongaeshi,2002-07-20,7.91,774,Drama
Neko no Ongaeshi,2002-07-20,7.91,774,Fantasy
Musekinin Kanchou Tylor,1993-01-25,7.91,2462,Military
Musekinin Kanchou Tylor,1993-01-25,7.91,2462,Sci-Fi
Musekinin Kanchou Tylor,1993-01-25,7.91,2462,Space
Musekinin Kanchou Tylor,1993-01-25,7.91,2462,Comedy
Musekinin Kanchou Tylor,1993-01-25,7.91,2462,Parody
Love Live! School Idol Project 2nd Season,2014-04-06,7.91,641,Music
Love Live! School Idol Project 2nd Season,2014-04-06,7.91,641,School
Love Live! School Idol Project 2nd Season,2014-04-06,7.91,641,Slice of Life
Little Witch Academia,2013-03-02,7.91,470,Adventure
Little Witch Academia,2013-03-02,7.91,470,Comedy
Little Witch Academia,2013-03-02,7.91,470,Magic
Little Witch Academia,2013-03-02,7.91,470,Fantasy
Little Witch Academia,2013-03-02,7.91,470,School
Kuroshitsuji,2008-10-03,7.91,71,Action
Kuroshitsuji,2008-10-03,7.91,71,Mystery
Kuroshitsuji,2008-10-03,7.91,71,Comedy
Kuroshitsuji,2008-10-03,7.91,71,Historical
Kuroshitsuji,2008-10-03,7.91,71,Demons
Kuroshitsuji,2008-10-03,7.91,71,Supernatural
Kuroshitsuji,2008-10-03,7.91,71,Shounen
InuYasha (TV),2000-10-16,7.91,164,Action
InuYasha (TV),2000-10-16,7.91,164,Adventure
InuYasha (TV),2000-10-16,7.91,164,Comedy
InuYasha (TV),2000-10-16,7.91,164,Historical
InuYasha (TV),2000-10-16,7.91,164,Demons
InuYasha (TV),2000-10-16,7.91,164,Supernatural
InuYasha (TV),2000-10-16,7.91,164,Magic
InuYasha (TV),2000-10-16,7.91,164,Romance
InuYasha (TV),2000-10-16,7.91,164,Fantasy
InuYasha (TV),2000-10-16,7.91,164,Shounen
Danshi Koukousei no Nichijou Specials,2012-04-03,7.91,1290,Comedy
Danshi Koukousei no Nichijou Specials,2012-04-03,7.91,1290,School
Danshi Koukousei no Nichijou Specials,2012-04-03,7.91,1290,Shounen
Danshi Koukousei no Nichijou Specials,2012-04-03,7.91,1290,Slice of Life
Colorful (Movie),2010-08-21,7.91,1003,Slice of Life
Colorful (Movie),2010-08-21,7.91,1003,Supernatural
Colorful (Movie),2010-08-21,7.91,1003,Drama
Bishoujo Senshi Sailor Moon S,1994-03-19,7.91,1163,Drama
Bishoujo Senshi Sailor Moon S,1994-03-19,7.91,1163,Magic
Bishoujo Senshi Sailor Moon S,1994-03-19,7.91,1163,Romance
Bishoujo Senshi Sailor Moon S,1994-03-19,7.91,1163,Shoujo
Baby Steps,2014-04-06,7.91,1083,Romance
Baby Steps,2014-04-06,7.91,1083,School
Baby Steps,2014-04-06,7.91,1083,Shounen
Baby Steps,2014-04-06,7.91,1083,Sports
Yuusha-Ou GaoGaiGar,1997-02-01,7.92,3700,Adventure
Yuusha-Ou GaoGaiGar,1997-02-01,7.92,3700,Mecha
Yuusha-Ou GaoGaiGar,1997-02-01,7.92,3700,Sci-Fi
Yuusha-Ou GaoGaiGar,1997-02-01,7.92,3700,Shounen
Vampire Hunter D (2000),2000-08-25,7.92,1043,Action
Vampire Hunter D (2000),2000-08-25,7.92,1043,Sci-Fi
Vampire Hunter D (2000),2000-08-25,7.92,1043,Horror
Vampire Hunter D (2000),2000-08-25,7.92,1043,Drama
Vampire Hunter D (2000),2000-08-25,7.92,1043,Romance
Vampire Hunter D (2000),2000-08-25,7.92,1043,Vampire
Vampire Hunter D (2000),2000-08-25,7.92,1043,Fantasy
Top wo Nerae! Gunbuster,1988-10-07,7.92,1283,Action
Top wo Nerae! Gunbuster,1988-10-07,7.92,1283,Comedy
Top wo Nerae! Gunbuster,1988-10-07,7.92,1283,Drama
Top wo Nerae! Gunbuster,1988-10-07,7.92,1283,Mecha
Top wo Nerae! Gunbuster,1988-10-07,7.92,1283,Military
Top wo Nerae! Gunbuster,1988-10-07,7.92,1283,Sci-Fi
Top wo Nerae! Gunbuster,1988-10-07,7.92,1283,Shounen
Top wo Nerae! Gunbuster,1988-10-07,7.92,1283,Space
Seitokai Yakuindomo Movie,2017-07-21,7.92,2553,Slice of Life
Seitokai Yakuindomo Movie,2017-07-21,7.92,2553,Comedy
Seitokai Yakuindomo Movie,2017-07-21,7.92,2553,School
Seitokai Yakuindomo Movie,2017-07-21,7.92,2553,Shounen
Maria-sama ga Miteru 3rd,2006-12-29,7.92,3506,Drama
Maria-sama ga Miteru 3rd,2006-12-29,7.92,3506,School
Maria-sama ga Miteru 3rd,2006-12-29,7.92,3506,Shoujo Ai
Maria-sama ga Miteru 3rd,2006-12-29,7.92,3506,Slice of Life
Magic Kaito,2010-04-17,7.92,1991,Adventure
Magic Kaito,2010-04-17,7.92,1991,Comedy
Magic Kaito,2010-04-17,7.92,1991,Romance
Magic Kaito,2010-04-17,7.92,1991,Shounen
Hoozuki no Reitetsu 2nd Season,2017-10-08,7.92,2629,Comedy
Hoozuki no Reitetsu 2nd Season,2017-10-08,7.92,2629,Demons
Hoozuki no Reitetsu 2nd Season,2017-10-08,7.92,2629,Supernatural
Hoozuki no Reitetsu 2nd Season,2017-10-08,7.92,2629,Fantasy
Hoozuki no Reitetsu 2nd Season,2017-10-08,7.92,2629,Seinen
Hibike! Euphonium Movie 3: Chikai no Finale,2019-04-19,7.92,2993,Drama
Hibike! Euphonium Movie 3: Chikai no Finale,2019-04-19,7.92,2993,Music
Hibike! Euphonium Movie 3: Chikai no Finale,2019-04-19,7.92,2993,School
Hataraku Maou-sama!,2013-04-04,7.92,55,Comedy
Hataraku Maou-sama!,2013-04-04,7.92,55,Demons
Hataraku Maou-sama!,2013-04-04,7.92,55,Supernatural
Hataraku Maou-sama!,2013-04-04,7.92,55,Romance
Hataraku Maou-sama!,2013-04-04,7.92,55,Fantasy
Haikyuu!! Movie 4: Concept no Tatakai,2017-09-29,7.92,3333,Comedy
Haikyuu!! Movie 4: Concept no Tatakai,2017-09-29,7.92,3333,Drama
Haikyuu!! Movie 4: Concept no Tatakai,2017-09-29,7.92,3333,School
Haikyuu!! Movie 4: Concept no Tatakai,2017-09-29,7.92,3333,Shounen
Haikyuu!! Movie 4: Concept no Tatakai,2017-09-29,7.92,3333,Sports
Detective Conan Movie 08: Time Travel of the Silver Sky,2004-04-30,7.92,3905,Adventure
Detective Conan Movie 08: Time Travel of the Silver Sky,2004-04-30,7.92,3905,Mystery
Detective Conan Movie 07: Crossroad in the Ancient Capital,2003-04-19,7.92,2402,Adventure
Detective Conan Movie 07: Crossroad in the Ancient Capital,2003-04-19,7.92,2402,Mystery
Detective Conan Movie 07: Crossroad in the Ancient Capital,2003-04-19,7.92,2402,Comedy
Detective Conan Movie 07: Crossroad in the Ancient Capital,2003-04-19,7.92,2402,Police
Detective Conan Movie 07: Crossroad in the Ancient Capital,2003-04-19,7.92,2402,Shounen
Yuru Yuri Nachuyachumi!,2015-02-18,7.93,1863,Comedy
Yuru Yuri Nachuyachumi!,2015-02-18,7.93,1863,Shoujo Ai
Yuru Yuri Nachuyachumi!,2015-02-18,7.93,1863,Slice of Life
Uchouten Kazoku,2013-07-07,7.93,936,Slice of Life
Uchouten Kazoku,2013-07-07,7.93,936,Comedy
Uchouten Kazoku,2013-07-07,7.93,936,Demons
Uchouten Kazoku,2013-07-07,7.93,936,Drama
Uchouten Kazoku,2013-07-07,7.93,936,Fantasy
Working'!!,2011-10-01,7.93,576,Comedy
Working'!!,2011-10-01,7.93,576,Romance
Working'!!,2011-10-01,7.93,576,Seinen
Working'!!,2011-10-01,7.93,576,Slice of Life
Tokyo Ghoul,2014-07-04,7.93,6,Action
Tokyo Ghoul,2014-07-04,7.93,6,Mystery
Tokyo Ghoul,2014-07-04,7.93,6,Horror
Tokyo Ghoul,2014-07-04,7.93,6,Psychological
Tokyo Ghoul,2014-07-04,7.93,6,Supernatural
Tokyo Ghoul,2014-07-04,7.93,6,Drama
Tokyo Ghoul,2014-07-04,7.93,6,Seinen
Seihou Bukyou Outlaw Star,1998-01-09,7.93,1016,Action
Seihou Bukyou Outlaw Star,1998-01-09,7.93,1016,Sci-Fi
Seihou Bukyou Outlaw Star,1998-01-09,7.93,1016,Adventure
Seihou Bukyou Outlaw Star,1998-01-09,7.93,1016,Space
Seihou Bukyou Outlaw Star,1998-01-09,7.93,1016,Comedy
Saiyuuki Gaiden,2011-03-25,7.93,4352,Action
Saiyuuki Gaiden,2011-03-25,7.93,4352,Adventure
Saiyuuki Gaiden,2011-03-25,7.93,4352,Drama
Saiyuuki Gaiden,2011-03-25,7.93,4352,Fantasy
Planetarian: Hoshi no Hito,2016-09-03,7.93,2636,Sci-Fi
Planetarian: Hoshi no Hito,2016-09-03,7.93,2636,Drama
Naruto,2002-10-03,7.93,9,Action
Naruto,2002-10-03,7.93,9,Adventure
Naruto,2002-10-03,7.93,9,Comedy
Naruto,2002-10-03,7.93,9,Super Power
Naruto,2002-10-03,7.93,9,Martial Arts
Naruto,2002-10-03,7.93,9,Shounen
Mobile Suit Gundam Thunderbolt: December Sky,2016-06-25,7.93,4091,Action
Mobile Suit Gundam Thunderbolt: December Sky,2016-06-25,7.93,4091,Military
Mobile Suit Gundam Thunderbolt: December Sky,2016-06-25,7.93,4091,Sci-Fi
Mobile Suit Gundam Thunderbolt: December Sky,2016-06-25,7.93,4091,Space
Mobile Suit Gundam Thunderbolt: December Sky,2016-06-25,7.93,4091,Drama
Mobile Suit Gundam Thunderbolt: December Sky,2016-06-25,7.93,4091,Mecha
Magi: Sinbad no Bouken,2014-05-14,7.93,1281,Action
Magi: Sinbad no Bouken,2014-05-14,7.93,1281,Adventure
Magi: Sinbad no Bouken,2014-05-14,7.93,1281,Fantasy
Magi: Sinbad no Bouken,2014-05-14,7.93,1281,Magic
Magi: Sinbad no Bouken,2014-05-14,7.93,1281,Shounen
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,1988-02-06,7.93,2808,Action
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,1988-02-06,7.93,2808,Military
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,1988-02-06,7.93,2808,Sci-Fi
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,1988-02-06,7.93,2808,Space
Gake no Ue no Ponyo,2008-07-19,7.93,388,Adventure
Gake no Ue no Ponyo,2008-07-19,7.93,388,Fantasy
Fairy Tail,2009-10-12,7.93,21,Action
Fairy Tail,2009-10-12,7.93,21,Adventure
Fairy Tail,2009-10-12,7.93,21,Comedy
Fairy Tail,2009-10-12,7.93,21,Magic
Fairy Tail,2009-10-12,7.93,21,Fantasy
Fairy Tail,2009-10-12,7.93,21,Shounen
Eikoku Koi Monogatari Emma: Molders-hen,2007-04-17,7.93,3375,Slice of Life
Eikoku Koi Monogatari Emma: Molders-hen,2007-04-17,7.93,3375,Romance
Eikoku Koi Monogatari Emma: Molders-hen,2007-04-17,7.93,3375,Historical
Eikoku Koi Monogatari Emma: Molders-hen,2007-04-17,7.93,3375,Drama
Eikoku Koi Monogatari Emma: Molders-hen,2007-04-17,7.93,3375,Seinen
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",2009-07-01,7.93,567,Drama
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",2009-07-01,7.93,567,Romance
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",2009-07-01,7.93,567,School
Zan Sayonara Zetsubou Sensei,2009-07-05,7.94,1391,Comedy
Zan Sayonara Zetsubou Sensei,2009-07-05,7.94,1391,Parody
Zan Sayonara Zetsubou Sensei,2009-07-05,7.94,1391,School
Zan Sayonara Zetsubou Sensei,2009-07-05,7.94,1391,Shounen
Akachan to Boku,1996-07-11,7.93,3772,Comedy
Akachan to Boku,1996-07-11,7.93,3772,Drama
Akachan to Boku,1996-07-11,7.93,3772,Shoujo
Seto no Hanayome OVA,2008-11-03,7.94,2115,Comedy
Seto no Hanayome OVA,2008-11-03,7.94,2115,Parody
Seto no Hanayome OVA,2008-11-03,7.94,2115,Romance
Seto no Hanayome OVA,2008-11-03,7.94,2115,School
Seto no Hanayome OVA,2008-11-03,7.94,2115,Shounen
Saiyuuki Reload: Burial,2007-04-28,7.94,4309,Action
Saiyuuki Reload: Burial,2007-04-28,7.94,4309,Adventure
Saiyuuki Reload: Burial,2007-04-28,7.94,4309,Drama
Saiyuuki Reload: Burial,2007-04-28,7.94,4309,Fantasy
Saiyuuki Reload: Burial,2007-04-28,7.94,4309,Shoujo
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,2009-04-30,7.94,923,Adventure
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,2009-04-30,7.94,923,Fantasy
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,2009-04-30,7.94,923,Historical
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,2009-04-30,7.94,923,Romance
Magic Kaito 1412,2014-10-04,7.94,1394,Adventure
Magic Kaito 1412,2014-10-04,7.94,1394,Comedy
Magic Kaito 1412,2014-10-04,7.94,1394,Romance
Magic Kaito 1412,2014-10-04,7.94,1394,Shounen
Lupin III (2015),2015-10-02,7.94,2227,Action
Lupin III (2015),2015-10-02,7.94,2227,Adventure
Lupin III (2015),2015-10-02,7.94,2227,Comedy
Lupin III (2015),2015-10-02,7.94,2227,Mystery
Lupin III (2015),2015-10-02,7.94,2227,Seinen
Les Misérables: Shoujo Cosette,2007-01-07,7.94,3462,Slice of Life
Les Misérables: Shoujo Cosette,2007-01-07,7.94,3462,Historical
Les Misérables: Shoujo Cosette,2007-01-07,7.94,3462,Drama
Les Misérables: Shoujo Cosette,2007-01-07,7.94,3462,Shoujo
Initial D Third Stage,2001-01-13,7.94,1293,Action
Initial D Third Stage,2001-01-13,7.94,1293,Cars
Initial D Third Stage,2001-01-13,7.94,1293,Sports
Initial D Third Stage,2001-01-13,7.94,1293,Drama
Initial D Third Stage,2001-01-13,7.94,1293,Romance
Initial D Third Stage,2001-01-13,7.94,1293,Seinen
Hanasaku Iroha: Home Sweet Home,2013-03-09,7.94,1727,Slice of Life
Hanasaku Iroha: Home Sweet Home,2013-03-09,7.94,1727,Comedy
Hanasaku Iroha: Home Sweet Home,2013-03-09,7.94,1727,Drama
Hoozuki no Reitetsu OVA,2015-02-23,7.94,3956,Comedy
Hoozuki no Reitetsu OVA,2015-02-23,7.94,3956,Demons
Hoozuki no Reitetsu OVA,2015-02-23,7.94,3956,Supernatural
Hoozuki no Reitetsu OVA,2015-02-23,7.94,3956,Fantasy
Hoozuki no Reitetsu OVA,2015-02-23,7.94,3956,Seinen
Haikyuu!! Movie 3: Sainou to Sense,2017-09-15,7.94,3148,Comedy
Haikyuu!! Movie 3: Sainou to Sense,2017-09-15,7.94,3148,Drama
Haikyuu!! Movie 3: Sainou to Sense,2017-09-15,7.94,3148,School
Haikyuu!! Movie 3: Sainou to Sense,2017-09-15,7.94,3148,Shounen
Haikyuu!! Movie 3: Sainou to Sense,2017-09-15,7.94,3148,Sports
Devilman: Crybaby,2018-01-05,7.94,261,Action
Devilman: Crybaby,2018-01-05,7.94,261,Dementia
Devilman: Crybaby,2018-01-05,7.94,261,Demons
Devilman: Crybaby,2018-01-05,7.94,261,Horror
Devilman: Crybaby,2018-01-05,7.94,261,Supernatural
Detective Conan Movie 01: The Timed Skyscraper,1997-04-19,7.94,2036,Adventure
Detective Conan Movie 01: The Timed Skyscraper,1997-04-19,7.94,2036,Mystery
Detective Conan Movie 01: The Timed Skyscraper,1997-04-19,7.94,2036,Comedy
Detective Conan Movie 01: The Timed Skyscraper,1997-04-19,7.94,2036,Police
Detective Conan Movie 01: The Timed Skyscraper,1997-04-19,7.94,2036,Shounen
Carnival Phantasm,2011-08-14,7.94,901,Comedy
Carnival Phantasm,2011-08-14,7.94,901,Parody
Carnival Phantasm,2011-08-14,7.94,901,Supernatural
Sayonara Zetsubou Sensei,2007-07-08,7.95,407,Comedy
Sayonara Zetsubou Sensei,2007-07-08,7.95,407,Parody
Sayonara Zetsubou Sensei,2007-07-08,7.95,407,School
Sayonara Zetsubou Sensei,2007-07-08,7.95,407,Shounen
Mobile Suit Gundam Thunderbolt,2015-12-25,7.95,2441,Action
Mobile Suit Gundam Thunderbolt,2015-12-25,7.95,2441,Military
Mobile Suit Gundam Thunderbolt,2015-12-25,7.95,2441,Sci-Fi
Mobile Suit Gundam Thunderbolt,2015-12-25,7.95,2441,Space
Mobile Suit Gundam Thunderbolt,2015-12-25,7.95,2441,Drama
Mobile Suit Gundam Thunderbolt,2015-12-25,7.95,2441,Mecha
Mahou Shoujo Lyrical Nanoha: The Movie 1st,2010-01-23,7.95,2786,Action
Mahou Shoujo Lyrical Nanoha: The Movie 1st,2010-01-23,7.95,2786,Magic
Mahou Shoujo Lyrical Nanoha: The Movie 1st,2010-01-23,7.95,2786,Comedy
Mahou Shoujo Lyrical Nanoha: The Movie 1st,2010-01-23,7.95,2786,Sci-Fi
Mahou Shoujo Lyrical Nanoha: The Movie 1st,2010-01-23,7.95,2786,Drama
Macross F,2008-04-04,7.95,941,Action
Macross F,2008-04-04,7.95,941,Space
Macross F,2008-04-04,7.95,941,Mecha
Macross F,2008-04-04,7.95,941,Romance
Macross F,2008-04-04,7.95,941,Military
Macross F,2008-04-04,7.95,941,Music
Macross F,2008-04-04,7.95,941,Sci-Fi
Kara no Kyoukai 4: Garan no Dou,2008-05-24,7.95,744,Action
Kara no Kyoukai 4: Garan no Dou,2008-05-24,7.95,744,Mystery
Kara no Kyoukai 4: Garan no Dou,2008-05-24,7.95,744,Supernatural
Kara no Kyoukai 4: Garan no Dou,2008-05-24,7.95,744,Thriller
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,2005-12-11,7.95,4075,Comedy
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,2005-12-11,7.95,4075,Drama
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,2005-12-11,7.95,4075,Shoujo
Isekai no Seikishi Monogatari,2009-05-22,7.95,860,Action
Isekai no Seikishi Monogatari,2009-05-22,7.95,860,Comedy
Isekai no Seikishi Monogatari,2009-05-22,7.95,860,Ecchi
Isekai no Seikishi Monogatari,2009-05-22,7.95,860,Fantasy
Isekai no Seikishi Monogatari,2009-05-22,7.95,860,Harem
Isekai no Seikishi Monogatari,2009-05-22,7.95,860,Mecha
Isekai no Seikishi Monogatari,2009-05-22,7.95,860,School
Coquelicot-zaka kara,2011-07-16,7.95,1230,Historical
Coquelicot-zaka kara,2011-07-16,7.95,1230,Romance
Coquelicot-zaka kara,2011-07-16,7.95,1230,School
Coquelicot-zaka kara,2011-07-16,7.95,1230,Shoujo
Xiao Lu He Xiao Lan,2018-08-27,7.96,7834,Game
Xiao Lu He Xiao Lan,2018-08-27,7.96,7834,Sci-Fi
Xiao Lu He Xiao Lan,2018-08-27,7.96,7834,Slice of Life
Xiao Lu He Xiao Lan,2018-08-27,7.96,7834,Comedy
Xiao Lu He Xiao Lan,2018-08-27,7.96,7834,Drama
Xiao Lu He Xiao Lan,2018-08-27,7.96,7834,Magic
Xiao Lu He Xiao Lan,2018-08-27,7.96,7834,School
Xiao Lu He Xiao Lan,2018-08-27,7.96,7834,Shounen Ai
Kuroko no Basket: Tip Off,2013-02-22,7.96,1584,Sports
Kuroko no Basket: Tip Off,2013-02-22,7.96,1584,Comedy
Kuroko no Basket: Tip Off,2013-02-22,7.96,1584,School
Kuroko no Basket: Tip Off,2013-02-22,7.96,1584,Shounen
Hidamari Sketch x ☆☆☆,2010-01-08,7.96,3102,Slice of Life
Hidamari Sketch x ☆☆☆,2010-01-08,7.96,3102,Comedy
Hidamari Sketch x ☆☆☆,2010-01-08,7.96,3102,School
Hidamari Sketch x ☆☆☆,2010-01-08,7.96,3102,Seinen
Flanders no Inu (Movie),1997-03-15,7.96,3691,Drama
Flanders no Inu (Movie),1997-03-15,7.96,3691,Historical
Ergo Proxy,2006-02-25,7.96,201,Psychological
Ergo Proxy,2006-02-25,7.96,201,Mystery
Ergo Proxy,2006-02-25,7.96,201,Sci-Fi
Durarara!! Specials,2010-08-25,7.96,835,Action
Durarara!! Specials,2010-08-25,7.96,835,Comedy
Durarara!! Specials,2010-08-25,7.96,835,Supernatural
